cote_rangement,titre,dates_extremes,niveau_description,importance_materielle,provenance_ou_processus,initial_processus,mots_cles_matieres,analyse_diplomatique,date_versement,date_enregistrement,passage_ged,duree_utilite_admin,sort_final,notes
 0228/GCR, COMUNICATION INTERNE EXTERNE : COURRIER INTERNE DE SEPTEMBRE 2020, SEPTEMBRE 2020, DOSSIER, 24 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER INTERNE,  DIRECTION GENERALE,  COMMUNICATION INTERNE", MEMORANDUM, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0229/GCR, COMUNICATION INTERNE EXTERNE : COUURIER INTERNE DE OCTOBRE 2020, OCTOBRE 2020, DOSSIER, 37 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER INTERNE,  DIRECTION GENERALE,  COMMUNICATION INTERNE", MEMORANDUM, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0230/GCR, COMUNICATION INTERNE EXTERNE: COURRIER INTERNE DE NOVEMBRE 2020, NOVEMBRE 2020, DOSSIER, 24 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER INTERNE,  DIRECTION GENERALE,  COMMNICATION INTERNE", MEMORANDUM, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0231/GCR, COMUNICATION INTERNE EXTERNE : COURRIER INTERNE DE DECEMBRE 2020, DECEMBRE 2020, DOSSIER, 29 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER INTERNE,  DIRECTION GENERALE,  COMMUNICATION INTERNE", MEMORANDUM, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0232/GCR, COMUNICATION INTERNE EXTERNE: CIRCULAIRE DE MAI-SEPTEMBRE-NOVMBRE-DECEMBRE 2020, MAI-SEPTEMBRE-NOVEMBRE-DECEMBRE 2020, DOSSIER, 4 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION INTERNE", CIRCULAIRE, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0233/GCR, COMUNICATION INTERNE EXTERNE : COMMUNIQUE DE SEPEMBRE-OCTOBRE-NOVEMBRE-DECEMBRE 2020, SEPTEMBRE-OCTOBRE-NOVEMBRE-DECEMBRE 2020, DOSSIER, 6 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION INTERNE", COMMUNIQUE, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0234/GCR, COMUNICATION INTERNE EXTERNE : NOTE DE SERVICE DE FEVRIER-JUIN-OCTOBRE-NOVEMBRE 2020, FEVRIER-JUIN-OCTOBRE-NOVEMBRE 2020, DOSSIER, 5 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION INTERNE", NOTE DE SERVICE, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0235/GCR, COMUNICATION INTERNE EXTERNE : NOTE D'INFORMATION DE NOVEMBRE-DECEMBRE 2020, NOVEMBRE-DECEMBRE 2020, DOSSIER, 13 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION INTERNE", NOTE D'INFORMATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0236/GCR, COMUNICATION INTERNE EXTERNE : COMPTE RENDU DE JANVIER-DECEMBRE 2020, JANVIER-DECEMBRE2020, DOSSIER, 37 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION INTERNE", COMPTE RENDU, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0237/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE JANVIER 2020, JANVIER 2020, DOSSIER, 11 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 06-02-2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0238/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE FEVRIER 2020, FEVRIER 2020, DOSSIER, 9 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0239/GCR, COMUNICATION INTERNE EXTERNE: ATTESTATION DE RECEPTION DE MARS 2020, MARS2020, DOSSIER, 12 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0240/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE AVRIL 2020, AVRIL 2020, DOSSIER, 11 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0241/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE MAI 2020, MAI 2020, DOSSIER, 11 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0242/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE JUIN 2020, JUIN 2020, DOSSIER, 9 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0243/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE JUILLET 2020, JUILLET 2020, DOSSIER, 8 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0244/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE AOUT 2020, AOUT 2020, DOSSIER, 7 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0245/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE SEPTEMBRE 2020, SEPTEMBRE 2020, DOSSIER, 14 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0246/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE OCTOBRE 2020, OCTOBRE 2020, DOSSIER, 10 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0247/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE NOVEMBRE 2020, NOVEMBRE 2020, DOSSIER, 27 PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0248/GCR, COMUNICATION INTERNE EXTERNE : ATTESTATION DE RECEPTION DE DECEMBRE 2020 ( A COMPLETER ), DECEMBRE 2020, DOSSIER, PIECES, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, ACI/GCR," COURRIER,  DIRECTION GENERALE,  COMMUNICATION EXTERNE,  PRODUIT PETROLIER", ATTESTATION, 2023, 06-02-2024, DOCUCOUR, 05 ANS, CONSERVATION DEFINITIVE,
 0002/GDE," COMMUNICATION INTERNE EXTERNE: GESTION DES DOCUMENTS INTERNE ""EXTERNE; MISSION DU COMITE SUR LE POINTAGE DES TITRES DE"" SUBVENTION AUX HYDROCARBURES", 2021, DOSSIER, 01PIECE, GERER LES DOCUMENTS ESSENTIELS, GDE," POINTAGE,  TITRE DE SUBVENTION,  SUBVENTION,  TRESOR PUBLIC", RAPPORT, 10-03-2021, 05-02-2024, DOCESSEN, 05ANS, CONSERVATION DEFINITIVE,
 0003/GDE, COMMUNICATION INTERNE EXTERNE: ASSEMBLEE GENERALE DES SOCIETES D'ETAT 26EME SESSION SUR L'EXERCICE 2020, 2020-2021, DOSSIER, 01 PIECE, GERER LES DOCUMENTS ESSENTIELS, GDE," ASSEMBLEE GENERALE,  SOCIETE D'ETAT,  AGSE", RAPPORT, 10-03-2022, 05-02-2024, DOCESSEN, 05 ANS, CONSERVATION DEFINITIVE,
 0001/RCG, REALISATION DU CONTROLE DE GESTION: AVANT PROJET DE BUDGET 2020, 2020, DOSSIER, 26 PIECES, REALISER LE CONTROLE DE GESTION, RCG," BUDGET,  AVANT PROJET,  CONTROLE DE GESTION", RAPPORT, 10-03-2022, 10-02-2024, DOCESSEN, 10ANS, CONSERVATION DEFINITIVE,
 0002/RCG, REALISATION DU CONTROLE DE GESTION: AVANT PROJET DE BUDGET 2021, 2021, DOSSIER, 01 PIECE, REALISER LE CONTROLE DE GESTION, RCG," BUDGET,  AVANT PROJET,  CONTROLE DE GESTION", RAPPORT, 10-03-2022, 10-02-2024, DOCESSEN, 10 ANS, CONSERVATION DEFINITIVE,
 0003/RCG, REALISATION DU CONTROLE DE GESTION: ELABORATION DES RAPPORTS D'ACTIVITES 2021, 2021, DOSSIER, 01 PIECE, REALISER LE CONTROLE DE GESTION, RCG," ACTIVITE,  CONTROLE DE GESTION,  DEPOT DE BOBO", RAPPORT, 10-03-2022, 10-02-2024, DOCESSEN, 10 ANS, CONSERVATION DEFINITIVE,
 0002/RAI, REALISATION DES AUDITS INTERNE : AUDIT SUR LA GESTION DES CONTRATS A TERME D'ACHAT DES PRODUITS PETROLIERS, 2020, DOSSIER, 01 PIECE, REALISER LES AUDITSS INTERNES, RAI," AUDIT,  CONTROLE DE GESTION,  CONTRAT A TERME,  ACHAT", RAPPORT, 10-03-2022, 12-02-2024, DOCESSEN, 10ANS, CONSERVATION DEFINITIVE,
 0003/RAI, REALISATION DES AUDITS INTERNES: MISSION D'AUDIT SUR LE SUIVI DES COMPTES CLIENTS 2021, 2021, DOSSIER, 01 PIECE, REALISER LES AUDITS INTERNES, RAI," AUDIT,  CONTROLE DE GESTION,  COMPTE CLIENT,  RISQUE CLIENT", RAPPORT, 10-03-2022, 12-02-2024, DOCESSEN, 10ANS, CONSERVATION DEFINITIVE,
 0004/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JANVIER TRAITE PAR LA DCG, JANVIER 2020, DOSSIER, 123 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0005/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE FEVRIER TRAITE PAR LA DCG, FEVRIER 2020, DOSSIER, 102 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0006/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MARS TRAITE PAR LA DCG, MARS 2020, DOSSIER, PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0007/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AVRIL TRAITE PAR LA DCG, AVRIL 2020, DOSSIER, 28 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0008/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MAI TRAITE PAR LA DCG, MAI 2020, DOSSIER, 62 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0008/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MAI TRAITE PAR LA DCG, MAI 2020, DOSSIER, 62 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0009/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUIN TRAITE PAR LA DCG, JUIN 2020, DOSSIER, 34 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0010/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUILLET TRAITE PAR LA DCG, JUILLET 2020, DOSSIER, 100 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0011/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AOUT TRAITE PAR LA DCG, AOUT 2020, DOSSIER, 22 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0012/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE SEPTEMBRE TRAITE PAR LA DCG, SEPTEMBRE 2020, DOSSIER, 40 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0013/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE OCTOBRE TRAITE PAR LA DCG, OCTOBRE 2020, DOSSIER, 95 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0014/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE NOVEMBRE TRAITE PAR LA DCG, NOVEMBRE 2020, DOSSIER, 45 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0015/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE DECEMBRE TRAITE PAR LA DCG, DECEMBRE 2020, DOSSIER, 44 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0016/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JANVIER TRAITE PAR LA DCG, JANVIER 2021, DOSSIER, 72 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0017/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE FEVRIER TRAITE PAR LA DCG, FEVRIER 2021, DOSSIER, 54 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0018/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MARS TRAITE PAR LA DCG, MARS 2021, DOSSIER, 43 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0019/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AVRIL TRAITE PAR LA DCG, AVRIL 2021, DOSSIER, 35 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0020/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MAI TRAITE PAR LA DCG, MAI 2021, DOSSIER, 38 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0021/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUIN TRAITE PAR LA DCG, JUIN 2021, DOSSIER, 50 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0022/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUILLET TRAITE PAR LA DCG, JUILLET 2021, DOSSIER, 35 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0023/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AOUT TRAITE PAR LA DCG, AOUT 2021, DOSSIER, 13 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0024/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE SEPTEMBRE TRAITE PAR LA DCG, SEPTEMBRE 2021, DOSSIER, 22 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0025/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE OCTOBRE TRAITE PAR LA DCG, OCTOBRE 2021, DOSSIER, 37 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0026/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE NOVEMBRE TRAITE PAR LA DCG, NOVEMBRE 2021, DOSSIER, 17 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0027/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE DECEMBRE TRAITE PAR LA DCG, DECEMBRE 2021, DOSSIER, PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0028/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JANVIER TRAITE PAR LA DCG, JANVIER 2022, DOSSIER, 03 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0029/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE FEVRIER TRAITE PAR LA DCG, FEVRIER 2022, DOSSIER, 18 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0030/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MARS TRAITE PAR LA DCG, MARS 2022, DOSSIER, 18 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0031/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AVRIL TRAITE PAR LA DCG, AVRIL 2022, DOSSIER, 13 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0032/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MAI TRAITE PAR LA DCG, MAI 2022, DOSSIER, 11 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0033/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUIN TRAITE PAR LA DCG, JUIN 2022, DOSSIER, 18 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0034/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUILLET TRAITE PAR LA DCG, JUILLET 2022, DOSSIER, 16 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0035/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AOUT TRAITE PAR LA DCG, AOUT 2022, DOSSIER, 13 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0036/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE SEPTEMBRE TRAITE PAR LA DCG, SEPTEMBRE 2022, DOSSIER, 20 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0037/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE OCTOBRE TRAITE PAR LA DCG, OCTOBRE 2022, DOSSIER, 23 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0038/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE NOVEMBRE TRAITE PAR LA DCG, NOVEMBRE 2022, DOSSIER, 06 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0039/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE DECEMBRE TRAITE PAR LA DCG, DECEMBRE 2022, DOSSIER, 04 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0040/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JANVIER TRAITE PAR LA DCG, JANVIER 2023, DOSSIER, 05 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0041/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE FEVRIER TRAITE PAR LA DCG, FEVRIER 2023, DOSSIER, 06 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0042/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE MARS TRAITE PAR LA DCG, MARS 2023, DOSSIER, 14 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0043/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AVRIL TRAITE PAR LA DCG, AVRIL 2023, DOSSIER, 12 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0045/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUIN TRAITE PAR LA DCG, JUIN 2023, DOSSIER, 01 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0046/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE JUILLET TRAITE PAR LA DCG, JUILLET 2023, DOSSIER, 04 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0047/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE AOUT TRAITE PAR LA DCG, AOUT 2023, DOSSIER, 21 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0048/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE SEPTEMBRE TRAITE PAR LA DCG, SEPTEMBRE 2023, DOSSIER, 06 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
