cote_rangement,titre,dates_extremes,niveau_description,importance_materielle,provenance_ou_processus,initial_processus,mots_cles_matieres,analyse_diplomatique,date_versement,date_enregistrement,passage_ged,duree_utilite_admin,sort_final,notes
 0019/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT ILDO-OIL, JANVIER-DECEMBRE 2020, 239 DOSSIER, PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  ILDO-OIL", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0020/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SOPEF, JUILLET - DECEMBRE 2020, DOSSIER, 97 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SOPEF", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0021/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT EBOMAF, JANVIER - DECEMBRE 2020, DOSSIER, 107 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  EBOMAF", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0022/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT GCI-OIL, JUILLET- DECEMBRE 2020, DOSSIER, 89 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  GCI-OIL", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0023/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SODHYFA, AVRIL -DECEMBRE 2020, DOSSIER, 195 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SODHYFA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0024/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT ELIKAN, JANVIER - DECEMBRE 2020, DOSSIER, 143 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  ELIKAN", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0025/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT TRAVEL GROUPE, JANVIER - DECEMBRE 2020, DOSSIER, 178 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  TRAVEL GROUPE", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0026/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT BFR, JANVIER - DECEMBRE 2020, DOSSIER, 49 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  BFR", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0027/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT GEFI, JANVIER - OCTOBRE 2020, DOSSIER, 87 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  GEFI", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0028/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT BURKINA PETROLEUM, JANVIER - DECEMBRE 2020, DOSSIER, 36 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  BURKINA PETROLEUM", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0029/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SOGEL-B, JANVIER - DECEMBRE 2020, DOSSIER, 59 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SOGEL-B", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0030/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SOPEB, JANVIER - DECEMBRE 2020, DOSSIER, 77 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SOPEB", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0031/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT GOLD-OIL, JANVIER - DECEMBRE 2020, DOSSIER, 70 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  GOLD-OIL", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0032/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT FORTUNE ENERGY, JANVIER - DECEMBRE 2020, DOSSIER, 48 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  FORTUNE ENERGY", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0033/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT FASO-AVENIR, JANVIER - DECEMBRE 2020, DOSSIER, 35 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  FASO-AVENIR", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0034/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT EDILCO, JANVIER - DECEMBRE 2020, DOSSIER, 86 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  EDILCO", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0035/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT OLEOM BURKINA, JANVIER - NOVEMBRE 2020, DOSSIER, 44 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  OLEOM BURKINA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0036/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT B-ENERGY," JANVIER,OCTOBRE - DECEMBRE 2020", DOSSIER, 75 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  B-ENERGY", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0037/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SMOP-ELUFA, JUIN-DECEMBRE 2020, DOSSIER, 38 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SMOP-ELUFA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0038/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT BHYL," JANVIER,FEVRIER - NOVEMBRE 2020", DOSSIER, 28 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  BHLY", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0039/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT BANYAMA, JANVIER - DECEMBRE 2020, DOSSIER, 49 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  BANYAMA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0040/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT RANGOUMA," JANVIER,MARS -DECEMBRE 2020", DOSSIER, 20 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  RANGOUMA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0041/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT GAZ EXPRESS-OIL, JANVIER - DECEMBRE 2020, DOSSIER, PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  GAZ EXPRESS-OIL", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0042/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT ECO-OIL BURKINA," JANVIER , JUIN - DECEMBRE 2020", DOSSIER, 96 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  ECO-OIL BURKINA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0043/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT PUMA, SEPTEMBRE - NOVEMBRE 2020, DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  PUMA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0044/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT  MEGA ENERGY," AVRIL , JUIN - AOUT 2020", DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  MEGA ENERGY", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0045/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT PEGAZ, JANVIER 2020, DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  PEGAZ", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0046/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT ROYAL-SERVICE, JANVIER-DECEMBRE 2020, DOSSIER, 113 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  ROYAL-SERVICE", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0047/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT ABER," JANVIER , JUILLET - DECEMBRE 2020", DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  ABER", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0048/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT PMK," FEVRIER , MARS - NOVEMBRE 2020", DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  PMK", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0049/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT EMGA," JUILLET , NOVEMBRE - DECEMBRE", DOSSIER, 03 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  EMGA", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0050/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SOFAGAZ, DECEMBRE 2020, DOSSIER, 01 PIECE, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SOFAGAZ", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0051/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SODISER, JANVIER - JUILLET 2021, DOSSIER, 122 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SODISER", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0052/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT SKI, JANVIER - AVRIL 2021, DOSSIER, 29 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  SKI", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0053/FRP, VENTE DE PRODUITS PETROLIERS : ETAT DE REGLEMENT FACTURE CLIENT STAR-OIL, JANVIER - JUIN 2021, DOSSIER, 60 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PRODUIT PETROLIER,  FACTURATION,  REGLEMENT,  STAR-OIL", ETAT DE REGLEMENT, 08-11-2021, 12-05-2022,, 10 ANS, DESTRUCTION,
 0044/APP," ACHAT DE PRODUITS PRODUITS : CONTRATS DE PRODUITS PETROLIERS de TIT, PETROFA, AMKO, ADDAX, PETROCI, SIR et TRAFIGURA", JANVIER 2021, SERIE, 08 DOSSIERS, GERER  LES ACHATS DES PRODUITS PETROLIERS, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  TIT,  PETROFA,  AMKO,  ADDAX,  PETROCI,  SIR,  TRAFIGURA,  ASPEN", TELECOPIE, 06-07-2023, 26-09-2023, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0045/APP," ACHATS DE PRODUITS PETROLIER:CONTRATS DE PP DE SIR,PETROCI,AMKO,PETROFA,TIT,TRAFIGURA", FEVRIER 2021, SERIE, 07 DOSSIERS, GERER LES ACHATS DES PRODUITS PETROLIERS, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  SIR,  ADDAX,  TRAFIGURA,  TIT,  PETROFA,  AMKO", TELECOPIE, 06-07-2023, 26-09-2023, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0046/APP," ACHAT DES PRODIUTS PETROLIERS:CONTRAT DE PRODUIT PPETROLIERS DE TRAFIGURA,PETROCI,SIR,TIT,PETROFA,ADDAX, AMKO.", MARS 2021, SERIE, 07 DOSSSIERS, GERER LES ACHATS DE PRODUITS PETROLIERS, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  TRAFRIGURA,  PETROCI,  ACHAT,  PRODUIT PETROLIER,  TRAFIGURA,  PETROCI,  SIR,  PETROFA,  ADDAX,  AMKO", TELECOPIE., 06-07-2023, 26-09-2023, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0047/APP," ACHAT DE PRODUIT PETROLIER:CONTRATS DE PRODUIT PETROLIER DE AMKO,TIT,PETROFA,ADDAX,TRAFIGURA,PETROCI ET SIR", AVRIL 2021, SERIE, 07 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  ACHAT,  PRODUIT PETROLIER,  AMKO,  TIT,  PETROFA,  ADDAX,  TRAFIGURA,  PETROCI,  SIR.", TELECOPIE, 06 -07-23, 26-09-253, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0048/APP," ACHATS DE P.P :CONTRATS DE PP  DE TRAFIGURA, PETROFA, PETROCI, SIR, AMKO", MAI 2021, SERIE, 06 DOSSIERS, GERE LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  TRAFIGURA,  TIT,  PETROFA,  PETROCI,  SIR,  AMKO", TELECOPIE, 06-07- 2023, 26-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 OO49/APP," ACHAT DE PP:CONTRATS DE AMKO, PETRCI,SIR,TIT,PETROFA,TRAFUGURA", JUIN 2021, SERIE, O6 DOSSIRES, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  AMKO,  PETROCI,  SIR,  TIT,  PETROFA,  TRAFIGURA", TELECOPIE, 06-07-23, 26-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0050/APP," ACHATS DE PRODUIT PETROLIER:CONTRATS DE PP DE AMKO,SIR,ADDAX,TIT,PETROCI,PETROFA,TRAFIGURA.", JUILLET 2021, SERIE, 07 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  AMKO,  ADDAX,  TIT,  PETROCI,  PROTROFA,  TRAFIGURA", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0051/APP," ACHATS DE PRODUIT PETROLIER:CONTRATS DE PP DE TIT,TRAFIGURA,PETROFA,SIR,PETROCI ET AMKO.", AOUT 2021, SERIE, 06 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  PETROFA,  TRAFRIGURA,  SIR,  AMKO,  PETROCI", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, COPNSERVATION DEFINITIVE,
 0052/APP," ACHATS DES PRODUITS PETROLIERS:CONTRATS DE PP DE AMKO,PETROCI,SIR,PERTROFA, TITET ADDAX.", SEPTEMBRE 2021, SERIE, 06 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  AMKO,  PETROCI,  SIR,  PETROFA,  TIT,  ADDAX", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0053/APP," ACHATS DE PRODUITS PETRIOLIERS:CONTRATS DE PP DE SIR,AMKO,PETROFA,PETROCI,TIT,ADDAX.", OCTOBRE 2021, SERIE, 06 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETRTOLIER,  SIR,  PETROFA,  PETROCI,  TIT,  ADDAX,  AMKO", TELECOPIE, 06-07-2023, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0054/APP," ACHATS DE PRODUITS PETROLIERS:CONTRATSDE PP DE TIT,PETROCI,PETROFA,SIR ET AMKO.", NOVEMBRE 2021, SERIE, 05 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  TIT,  PETROCI,  PETROFA,  SIR,  AMKO,  ACHAT,  PRODUIT PETROLIER,  ACHAT,  PRODUIT PETROLIER,  ACHAT,  PRODUIT PETROLIER", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE,
 0055/APP," ACHATS DES PRODUITS PETROLIERS:CONTRATS DE PP DE TIT,AMKO,PETROCI,PETROCI,PETROFA ET SIR", DECEMBRE 2021, SERIE, 05 DOSSIERS, GERER LES ACHATS DE PP, APP," CONTRACTUALISATION,  ACHAT,  PRODUIT PETROLIER,  TIT,  AMKO,  PETROCI,  PETROFA,  SIR", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, CONSEVATION DEFINITIVE,,
 0056/APP," ACHATS DES PRODUITS PETROLIERS:AO Nø01/2021 DE VITOL, MOCOH, PLATINIUM ET TRAFIGURA.", 2021, SERIE, 05 DOSSIERS, GERER LES ACHAT DE PRODUITS PETROLIERS, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  VITOL,  MOCOH,  PLATINIUM,  TRAFIGURA.,  DAS", TELECOPIE, 06-07-23, 27-09-23, OUI DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," CONTRAT FOURNISSEURS, APPEL D'OFFRE LOT 01 ET 03, LOT 02, LOT 06, LOT 07 ET 08 , LOT 04 ET 05,"
 0057/APP, ACHATS DES PRODUITS PETROLIERS:AO Nø01/2021 DE VITOL LOT 05 ET 09., 2021, SERIE, 17 DOSSIERS, GERER LES ACHAT DE PRODUITS PETROLIERS, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  VITOL,  DAS", TELECOPIE, 06-07-23, 27-09-23, OUI DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," CONTRAT FOURNISSEURS, APPEL D'OFFRE VITOL LOT 04, 05 et 09."
 0058/APP, ACHATS DES PRODUITS PETROLIERS:AO Nø01/2021 SAHARA:LOT10 ET11, 2021, DOSSIERS, 16 SOUS- DOSSIERS, GERER LES ACHAT DE PRODUITS PETROLIERS, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  SAHARA,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE, LOT 10 ET 11 DE SAHARA
 0059/APP," ACHATS DES PRODUITS PETROLIERS:AO Nø02/2021 DE PETROFA,MOCOH,ET ZENER", 2021, SERIE, 03 SOUS- DOSSIERS, GERER LES ACHAT DE PRODUITS PETROLIERS, APP," APPEL D'OFFRE,  PETRO,  MOCOH,  ZENER", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," CONTRAT FOUNISSEUR AO LOT3,4,5 LOT2 ET LO9"
 0060/APP, ACHATS DES PRODUITS PETROLIERS:AONø02/2021 DE SAHARA:LOT 8 ET 9, 2021, DOSSIER, 04 SOUS-DOSSIERS, GERER LES ACHATS DE PP, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  SAHARA,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE, LOT 8 ET 9 DE SAHARA
 0061/APP," ACHATS DES PRODUITS PETROLIERS:AONø02/2021 DE VITOL:lot 1,3,4,6,7 et 10", 2021, DOSSIER, 37 SOUS-DOSSIERS, GERER LES ACHATS DE PP, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  VITOL,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," LOT 1,3,4,6,7 ET 10 DE VITOL"
 0062/APP, ACHATS DES PRODUITS PETROLIERS:AO Nø03/2021 DE AMKO ET TRAFIGURA, 2021, SERIE, 02 DOSSIERS, GERER LES ACHATS DE PP, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  AMKO,  TRAFIGURA,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," CONTRAT FOURNISSEUR AO DE LOT 9,10,12 ET LOT 3,7 ET 9"
 0063/APP," ACHATS DES PRODUITS PETROLIERS:AO Nø03/2021 DE MOCOH,SAGE,VITOL ET ZENER", 2021, SERIE, 03 DOSSIERS, GERER LES ACHATS DE PP, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  MOCOH,  SAGE,  VITOL,  ZENER,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," CONTRAT FOURNISSEUR AO DE LOT2,LOT11,ET LOT 1,4,5 ET 6"
 0064/APP," ACHATS DES PRODUITS PETROLIERS: ACHATS SPOTS 2021 DE VITOL,ECODIS,SIR,MOCOH ET TRAFIGURA", 2021, SERIE, 03 DOSSIERS, GERER LES ACHATS DE PP, APP," ACHATS SPOTS,  PRODUIT PETROLIER,  VITOL,  ECODIS,  SIR,  MOCOH,  TRAFIGURA,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE, CONTRAT FOURNISSEUR ACHATS SPOTS
 0065/APP," ACHATS DES PRODUITS PETROLIERS: ACHATS SPOTS 2020/N*10 - N*20 DE VITOL,VITOL,VITOL,VITOL,VITOL,GUNVOR,PETROFA,TIT, AMKO,AMKO,AMKO", 2020, SERIE, 11DOSSIERS, GERER LES ACHATS DE PP, APP," ACHATS SPOTS,  PRODUIT PETROLIER,  VITOL,  VITOL,  VITOL,  VITOL,  VITOL,  GUNVOR,  PETROFA,  TIT,  AMKO,  AMKO,  AMKO,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE, CONTRAT FOURNISSEUR ACHATS SPOTS
 0066/APP," ACHATS DES PRODUITS PETROLIERS: AO N*03/2022 DETRAFIGURA,MOCOH,SAHARA ET LITASCO", 2022, SERIE, 04 DOSSIERS, GERER LES ACHATS DE PP, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  TRAFIGURA,  MOCOH,  SAHARA,  LITASCO,  DAS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," CONTRAT FOURNISSEUR AO LOT 9 ET 10,LOT2,LOT11,LOT7 ET 8"
 0067/APP," ACHATS DES PRODUITS PETROLIERS: AO N*03/2022 DE VITOL:LOT ""1,3,4,5;CHASE:LOT 6;OCTOGONE:LOT 12""", 2022, SERIE, 16 DOSSIERS, GERER LES ACHATS DE PP, APP," APPEL D'OFFRE,  PRODUIT PETROLIER,  VITOL,  CHASE,  OCTOGONE,  AS", TELECOPIE, 06-07-23, 27-09-23, DOCUCOM, 10 ANS, CONSERVATION DEFINITIVE," ""LOT 1,3,4,5 DE VITOL;CHASE:LOT6;OCTOGONE:LOT12"""
