ref,cote,titre,contenu,analyse_diplomatique,date
0174,0007/PE,MODERNISATION DES ACTIVITES GAZ DE LA SONABHY : PROPOSITION TECHNIQUE VOL 1,"GAZ BUTANE, SONABHY, ATECAS.",(PROPOSITION TECHNIQUE),2000.
0175,0008/PE,MODERNISATION DES ACTIVITES GAZ DE LA SONABHY : PROPOSITION TECHNIQUE VOL 2,"GAZ BUTANE, SONABHY, ATECAS.",(PROPOSITION TECHNIQUE),2000.
0176,0009/PE,MODERNISATION DES ACTIVITES GAZ DE LA SONABHY : PRESENTATION ET REFERENCES,"GAZ BUTANE, SONABHY, ATECAS.","(PRESENTATION, REFERENCE)",2000.
0177,0010/PE,EXTENSION BOBO TOME I : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER.","(RECUEIL, PROCES VERBAL)",2000.
0178,0011/PE,EXTENSION BOBO TOME 2 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER.",(NOTE DE CALCUL),2000.
0179,0012/PE,EXTENSION BOBO TOME 3 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, GENIE CIVIL, FRIEDLANDER.","(DOSSIER TECHNIQUE, SUPPORT)",2000.
0180,0013/PE,EXTENSION BOBO TOME 4 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER.",(DOSSIER QUALITE RESERVOIR),2000.
0181,0014/PE,EXTENSION BOBO TOME 5 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER, RESERVOIR, QUALITE.",(DOSSIER TECHNIQUE),2000.
0182,0015/PE,EXTENSION BOBO TOME 6 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER.",(DOSSIER QUALITE TUYAUTERIE),2000.
0183,0016/PE,EXTENSION BOBO TOME 7 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER, TUYAUTERIE, QUALITE.",(DOSSIER TECHNIQUE),2000.
0184,0017/PE,EXTENSION BOBO TOME 8 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER, APPROVISIONNEMENT, TUBE+FITTING.",,2000.
0185,0018/PE,EXTENSION BOBO TOME 9 : FRIEDLANDER,"EXTENSION DE DEPOT, DEPOT DE BOBO DIOULASSO, FRIEDLANDER, APPROVISIONNEMENT, EQUIPEMENT.",,2000.
0186,0019/PE,EXTENSION BOBO TOME 10 : FRIEDLANDER,"EXTENSION DE DEPOT, BOBO DIOULASSO, FRIEDLANDER, PEINTURE, ELECTRICITE.",(APPEL D'OFFRE),2000.
0187,0020/PE,,"TISSOT, BUREAU VERITAS, EXTENSION DE DEPOT.",(RAPPORT),2000.
0188,0001/CI,AUDIT DES COMPTES SONABHY : COMMISSION DE PRIVATISATION,"AUDIT INTERNE, COMPTE, SONABHY, PRIVATISATION.",(RAPPORT),1999-2001.
0189,0002/CI,"MISSIONS : FACTURATION DU TRANSPORT, EXPLOITATION DEPOTS","CONTROLE INTERNE, TRANSPORT, DEPOT PETROLIER.",(CORRESPONDANCE),1999. 2000.
0190,0003/CI,"COURRIER  : FAX / TELEX, COMPTES RENDUS, RAPPORTS",COURRIER.,"(CORRESPONDANCE, RAPPORT)",1999-2001.
0191,0004/CI,"GESTION DES IMMOBILISATIONS : SOFIDEC, ACECA","IMMOBILISATION, CONTROLE INTERNE, SOFIDEC, ACECA INTERNATIONAL.",(APPEL D'OFFRE),2000.
0192,0005/CI,AUDIT DES COMPTES : 1998-1999,"AUDIT, COMPTE, SONABHY.",(DOSSIER DE CONSULTATION),2000.
0193,0006/CI,AUDIT DES COMPTES : 1998-1999,"AUDIT, COMPTE, SONABHY.",(RAPPORT),2001.
0194,0007/CI,AUDIT DES COMPTES 1998-1999 : RAPPORTS PROVISOIRE ET TRAVAUX SUPPLEMENTAIRES,"AUDIT, COMPTE, SONABHY.",(RAPPORT),2000. 2001.
0195,0008/CI,GESTION DES MAGASINS SONABHY : ACECA INTERNATIONAL,"CONTROLE INTERNE, MAGASIN, ACECA INTERNATIONAL.","(CORRESPONDANCE, RAPPORT)",2001. 2002.
0196,0009/CI,,"BUDGET, TRESORERIE, CONTROLE INTERNE.",(RAPPORT),1997-2001.
0197,0010/CI,TRAVAUX DE MODERNISATION DES ACTIVITES GAZ VOL 1,"GAZ BUTANE, SONABHY, MODERNISATION.",(PROPOSITION TECHNIQUE),2000.
0198,0011/CI,TRAVAUX DE MODERNISATION DES ACTIVITES GAZ VOL II,"GAZ BUTANE, SONABHY, MODERNISATION.",(PROPOSITION TECHNIQUE),2000.
0199,0012/CI,GESTION DES IMMOBILISATIONS : SOFIDEC I,"IMMOBILISATION, SOFIDEC, SONABHY.","(CORRESPONDANCE, RAPPORT)",2000.
0200,0013/CI,GESTION DES IMMOBILISATIONS : SOFIDEC II,"IMMOBILISATION, SOFIDEC, SONABHY.","(CORRESPONDANCE, RAPPORT)",2000.
0201,0014/CI,GESTION DES IMMOBILISATIONS : SOFIDEC III,"IMMOBILISATION, SOFIDEC, SONABHY.","(CORRESPONDANCE, RAPPORT)",2000.
0202,0015/CI,,"APPROVISIONNEMENT, VENTE, DOUANE, PRODUIT PETROLIER.",(CORRESPONDANCE),2000-2002.
0203,0016/CI,STRUCTURE DES PRIX : TARIFICATION ET MECANISME,"STRUCTURE DE PRIX, PRODUIT PETROLIER.","(RAPPORT, CORRESPONDANCE)",2001.
0204,0017/CI,VEHICULE INCENDIE DE BOBO,"VEHICULE INCENDIE, DEPOT PETROLIER, BOBO DIOULASSO.",(APPEL D'OFFRE),2002.
0205,0018/CI,ORGANIGRAMME ADOPTE AU CONSEIL D'ADMINISTRATION : FOND DE DOSSIER,"ORGANIGRAMME, SONABHY.",(CORRESPONDANCE),2002.
0206,0019/CI,MODERNISATION GPL N°1,"GAZ BUTANE, SONABHY.",,2002.
0207,0020/CI,PLAN STRATEGIQUE 2004 - 2008,"PLAN STRATEGIQUE, SONABHY.",(RAPPORT),2004.
0208,0021/CI,COURRIER DEPART DU CONTROLEUR INTERNE JANVIER - DECEMBRE 2001,"COURRIER, CONTROLE INTERNE.",(CORRESPONDANCE),2001.
0209,0022/CI,COURRIER ARRIVE AU CONTROLE INTERNE,"COURRIER, CONTROLE INTERNE.",(CORRESPONDANCE),2000. 2001.
0210,0023/CI,COURRIER ARRIVE AU CONTROLE INTERNE,"COURRIER, CONTROLE INTERNE.",(CORRESPONDANCE),2002. 2003.
0211,0024/CI,COURRIER ARRIVE AU CONTROLE INTERNE,"COURRIER, CONTROLE INTERNE.",(CORRESPONDANCE),2004.
0212,0025/CI,NOTES DE SERVICE 2000-2002,"NOTE DE SERVICE, CONTROLE INTERNE.",(CORRESPONDANCE),2000-2002.
0213,0026/CI,NOTES DE SERVICE DU CONTROLE INTERNE,"COURRIER, CONTROLE INTERNE.",(CORRESPONDANCE),2003.
0214,0027/CI,DECISIONS DE LA SONABHY 2000-2004,"SONABHY, ADMINISTRATION.","(DECISION, CORRESPONDANCE)",2000-2004.
0215,0028/CI,,"COURRIER, SONABHY.",(CORRESPONDANCE),2000-2001.
0216,0029/CI,"TEXTES LEGISLATIFS : ARRETES, DECRETS, CIRCULAIRES, CONTRATS","TEXTE LEGISLATIF, SONABHY.",(CORRESPONDANCE),2000-2002.
0217,0030/CI,"TEXTES LEGISLATIFS : ARRETES, DECRETS","TEXTE LEGISLATIF, SONABHY.",(CORRESPONDANCE),2003-2004.
0218,0031/CI,ELABORATION PLAN STRATEGIQUE 2004-2008 SONABHY : PMC,"PLAN STRATEGIQUE, SONABHY, PERFORMANCE MANAGEMENT CONSULTING.",(APPEL D'OFFRE),2003.
0219,0032/CI,PLAN STRATEGIQUE 2004-2008 SONABHY : JUDICOME,"PLAN STRATEGIQUE, SONABHY, JUDICOME.",(APPEL D'OFFRE),2003.
0220,0033/CI,ELABORATION PLAN STRATEGIQUE 2004-2008 SONABHY : ARYAN & CO ET ATTIACONSULT,"PLAN STRATEGIQUE, SONABHY, ARYAN ET CO, ATTIACONSULT.",(APPEL D'OFFRE),2000-2005.
0221,0034/CI,ELABORATION PLAN STRATEGIQUE 2004-2008 SONABHY : KPMG/CAFEC-KA,"PLAN STRATEGIQUE, SONABHY, KPMG/CAFEC-KA.",(APPEL D'OFFRE),2003.
0222,0035/CI,CONSEIL D'ADMINISTRATION DU 13 JUIN 2000 : EXAMEN DES COMPTES,"CONSEIL D'ADMINISTRATION, COMPTE, SONABHY.","(CORRESPONDANCE, RAPPORT)",2000.
2000,0036/CI,CONSEIL D'ADMINISTRATION DU 13 MAI 2001 SUR COMPTES,"CONSEIL D'ADMINISTRATION, COMPTE, SONABHY.","(CORRESPONDANCE, RAPPORT)",2001.
0224,0037/CI,CONSEIL D'ADMINISTRATION DU 16 JANVIER 2001 PORTANT BUDGET 2001,"CONSEIL D'ADMINISTRATION, BUDGET, SONABHY.","(CORRESPONDANCE, RAPPORT)",2001.
0225,0001/CR,TELEX 2001-2002,"COURRIER, SONABHY.",(CORRESPONDANCE),2001-2002.
0226,0002/CR,TELEX 2000,"COURRIER, SONABHY.",(CORRESPONDANCE),2000.
0227,0003/CR,FAX ARRIVEE N°001-261 DE 2000,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2000.
0228,0004/CR,FAX ARRIVEE N°262-595 DE 2000,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2000.
0229,0005/CR,FAX ARRIVEE N°596-888 DE 2000,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2000.
0230,0006/CR,FAX ARRIVEE N°890-1123 DE 2000,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2000.
0231,0007/CR,FAX ARRIVEE N°1124-1347 DE 2000,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2000.
0232,0008/CR,FAX ARRIVEE N°001-362 DE 2001,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2001.
0233,0009/CR,FAX ARRIVEE N°363-636 DE 2001,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2001.
0234,0010/CR,FAX ARRIVEE N°637-872 DE 2001,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2001.
0235,0011/CR,FAX ARRIVEE N°873-1142 DE 2001,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2001.
0236,0012/CR,FAX ARRIVEE N°1143-1473 DE 2001,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2001.
0237,0013/CR,FAX ARRIVEE N°001-282 DE 2002,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2002.
0238,0014/CR,FAX ARRIVEE N°283-601 DE 2002,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"FEVRIER-MARS, 2002."
0239,0015/CR,FAX ARRIVEE N°602-998 DE 2002,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"AVRIL-MAI, 2002."
0240,0016/CR,FAX ARRIVEE N°999-1347 DE 2002,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"MAI-JUILLET, 2002."
0241,0017/CR,FAX ARRIVEE N°1348-1556 DE 2002,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2002.
0242,0018/CR,FAX ARRIVEE N°001-246 DE 2003,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2003.
0243,0019/CR,FAX ARRIVEE N°247-516 DE 2003,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2003.
0244,0020/CR,FAX ARRIVEE N°517-769 DE 2003,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2003.
0245,0021/CR,FAX ARRIVEE N°770-965 DE 2003,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2003.
0246,0022/CR,FAX ARRIVEE N°966-1145 DE 2003,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2003.
0247,0023/CR,FAX ARRIVEE N°1146-1303 DE 2003,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),2003.
0248,0024/CR,FAX ARRIVEE N°001-304 DE 2004,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JANVIER-MARS, 2004."
0249,0025/CR,FAX ARRIVEE N°308-634 DE 2004,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"AVRIL-JUIN, 2004."
0250,0026/CR,FAX ARRIVEE N°635-998 DE 2004,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JUILLET-SEPTEMBRE, 2004."
0251,0027/CR,FAX ARRIVEE N°999-1299 DE 2004,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"OCTOBRE-DECEMBRE, 2004."
0252,0028/CR,FAX DEPART N°001-194 DE 2000,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2000.
0253,0029/CR,FAX DEPART N°193-312 DE 2000,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2000.
0254,0030/CR,FAX DEPART N°313-443 DE 2000,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2000.
0255,0031/CR,FAX DEPART N°444-549 DE 2000,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2000.
0256,0032/CR,FAX DEPART N°001-126 DE 2001,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2001.
0257,0033/CR,FAX DEPART N°127-331 DE 2001,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2001.
0258,0034/CR,FAX DEPART N°331 BIS - 456 DE 2001,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2001.
0259,0035/CR,FAX DEPART N°457-653 DE 2001,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2001.
0260,0036/CR,FAX DEPART N°001-160 DE 2002,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2002.
0261,0037/CR,FAX DEPART N°161-382 DE 2002,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2002.
0262,0038/CR,FAX DEPART N°383-562 DE 2002,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2002.
0263,0039/CR,FAX DEPART N°001-209 DE 2003,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2003.
0264,0040/CR,FAX DEPART N°210-376 DE 2003,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2003.
0265,0041/CR,FAX DEPART N°377-480 DE 2003,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2003.
0266,0042/CR,FAX DEPART N°481-529 DE 2003,"FAX DEPART, SONABHY.",(CORRESPONDANCE),2003.
0267,0043/CR,FAX DEPART N°001-134 DE 2004,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"JANVIER-MARS, 2004."
0268,0044/CR,FAX DEPART N°135-267 DE 2004,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"AVRIL-JUIN, 2004."
0269,0045/CR,FAX DEPART N°268-400 DE 2004,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"JUILLET-SEPTEMBRE, 2004."
0270,0046/CR,FAX DEPART N°401-498 DE 2004,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"OCTOBRE-DECEMBRE, 2004."
0271,0047/CR,LETTRES 2000-2001,COURRIER.,(CORRESPONDANCE),2000-2001.
0272,0048/CR,LETTRES 2002,COURRIER.,(CORRESPONDANCE),2002.
0273,0049/CR,LETTRES 2003-2004,COURRIER.,(CORRESPONDANCE),2003-2004.
0274,0050/CR,NOTES DE SERVICE 2000-2002,"NOTE DE SERVICE, SONABHY.",(CORRESPONDANCE),2000-2002.
0275,0051/CR,NOTES DE SERVICE 2003-2004,"NOTE DE SERVICE, SONABHY.",(CORRESPONDANCE),2003-2004.
0276,0052/CR,ORDRES DE VIREMENT - DPI (DECLARATION PREALABRE D'IMPORTATION) 2000-2004,"VIREMENT, DECLARATION PREALABLE D'IMPORTATION.","(ORDRE DE VIREMENT, DECLARATION)",2000-2004.
0277,0053/CR,ARRETES 2000-2003,"ARRETE, LEGISLATION.",(DOCUMENT LEGISLATIF),2000-2003.
0278,0054/CR,"DECISIONS, COMPTES-RENDUS 2000-2004","DECISION, COMPTE RENDU.",(CORRESPONDANCE),2000-2004.
0279,0055/CR,,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"JANVIER-MARS, 2005."
0280,0056/CR,,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"AVRIL-JUIN, 2005."
0281,0057/CR,,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"JUILLET-SEPTEMBRE , 2005."
0282,0058/CR,,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"OCTOBRE-DECEMBRE, 2005. OBSERVATIONS : MOIS DE DECEMBRE EST INCOMPLET."
0283,0059/CR,,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JANVIER-FEVRIER, 2005."
0284,0060/CR,,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"MARS-AVRIL, 2005."
0285,0061/CR,,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"MAI-JUIN, 2005."
0286,0062/CR,,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JUILLET-AOUT, 2005."
0287,0063/CR,,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"SEPTEMBRE-OCTOBRE, 2005."
0288,0064/CR,,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"NOVEMBRE-DECEMBRE, 2005. OBSERVATIONS : MOIS DE DECEMBRE INCOMPLET."
0289,0065/CR,,"COURRIER, LEGISLATION, SONABHY.",(CORRESPONDANCE),2005.
0290,0066/CR,,"COURRIER, SONABHY.","(DECLARATION PREALABLE D'IMPORTATION, CORRESPONDANCE)",2005.
0291,0067/CR,FAX DEPART JANVIER - FEVRIER 2006,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"JANVIER-FEVRIER, 2006."
0292,0068/CR,FAX DEPART MARS - AVRIL 2006,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"MARS-AVRIL, 2006."
0293,0069/CR,FAX DEPART MAI - JUIN 2006,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"MAI-JUIN, 2006."
0294,0070/CR,FAX DEPART JUILLET-AOUT 2006,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"JUILLET-AOUT, 2006."
0295,0071/CR,FAX DEPART SEPTEMBRE - OCTOBRE 2006,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"SEPTEMBRE-OCTOBRE, 2006."
0296,0072/CR,FAX DEPART NOVEMBRE-DECEMBRE 2006,"FAX DEPART, PRODUIT PETROLIER.",(CORRESPONDANCE),"NOVEMBRE-DECEMBRE, 2006."
0297,0073/CR,FAX ARRIVEE JANVIER- FEVRIER (1-16) 2006,"FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"JANVIER-FEVRIER, 2006."
0298,0074/CR,FAX ARRIVEE FEVRIER (17-28) 2006,"FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"FEVRIER, 2006."
0299,0075/CR,FAX ARRIVEE MARS 2006,"FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"MARS, 2006."
0300,0076/CR,FAX ARRIVEE AVRIL-MAI 2006,"FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"AVRIL-MAI, 2006."
0301,0077/CR,FAX ARRIVEE JUIN - JUILLET 2006,"FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"JUIN-JUILLET, 2006."
0302,0078/CR,FAX ARRIVEE AOUT - SEPTEMBRE 2006,"FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"AOUT-SEPTEMBRE, 2006."
0303,0079/CR,"FAX ARRIVEE OCTOBRE, NOVEMBRE, DECEMBRE 2006","FAX ARRIVEE, PRODUIT PETROLIER.",(CORRESPONDANCE),"OCTOBRE-DECEMBRE, 2006."
0304,0080/CR,"LETTRES DEPART ET ARRIVEE,  FAX ARRIVE ET DEPART ""2006 ; AUTRES COURRIER 2006""","LETTRE DEPART, LETTRE ARRIVEE, FAX ARRIVE, FAX DEPART, SONABHY.",(CORRESPONDANCE),2006.
0305,0081/CR,,"NOTE DE SERVICE, DECISION, ARRETE, DECLARATION PREALABLE D'IMPORTATION, COMPTE RENDU, STAGE.",(CORRESPONDANCE),2006.
0306,0001/SI,PRESTATIONS SERVICE INFORMATIQUE PSI,"PSI, INFORMATIQUE, SONABHY.","(RAPPORT, GUIDE)",1989.
0307,0002/SI,CONTRATS CONVENTIONS 1989-1998 - FACTURES DE MATERIELS INFORMATIQUES 1992-2002,"INFORMATIQUE, CONTRAT, CONVENTION, MATERIEL INFORMATIQUE, LOGICIEL.","(FACTURE, CONTRAT)",1989-2002.
0308,0003/SI,DOSSIER REUTERS - BUDGET 2000 ET 2004 - DIVERS DOSSIERS INFORMATIQUES,"INFORMATIQUE, BUDGET, REUTERS, SONABHY.","(CORRESPONDANCE, DOSSIER)",1989-2004.
0309,0004/SI,COURRIER ARRIVEE 1989-2003,"INFORMATIQUE, LETTRE ARRIVEE, SONABHY.",(CORRESPONDANCE),1989-2003.
0310,0005/SI,,"INFORMATIQUE, LETTRE DEPART, SONABHY.","(CORRESPONDANCE, RAPPORT, ORDRE DE MISSION, NOTE DE SERVICE, COMPTE RENDU, PROCES VERBAL)",1990-2004.
0311,0006/SI,"PSI : FACTURES, RAPPORT DE PRESTATION, GESTION STOCK - SDI : CONSEIL D'ADMINISTRATION DU 17 MARS 1995, INTELAR","PSI, INFORMATIQUE, SCHEMA DIRECTEUR INFORMATIQUE, INTELAR, SONABHY.","(CORRESPONDANCE, FACTURE, RAPPORT)",1990-1994.
0312,0007/SI,"RECRUTEMENT AGENTS 1995, 1997 - DESCRIPTION DES POSTES, DEMANDE DE STAGE","RECRUTEMENT, RESSOURCE HUMAINE, STAGE, INFORMATIQUE.",(CORRESPONDANCE),1990-1997.
0313,0008/SI,SUPPORT DE COURS EN INFORMATIQUE,"INFORMATIQUE, FORMATION, SONABHY, LOGICIEL.",(SUPPORT DE COURS),1992-1995.
0314,0009/SI,SCHEMA DIRECTEUR INFORMATIQUE,"SCHEMA DIRECTEUR INFORMATIQUE, SIR, SONABHY, INFORMATIQUE.",(RAPPORT),1994.
0315,0010/SI,"FORMATION DES DIRIGEANTS CREATIS INFORMATIQUE - FORMATION PERFECTIONNEMENT SYBEL - MISSION, STAGE, SEMINAIRES","FORMATION, INFORMATIQUE, SYBEL, CREATIS INFORMATIQUE, SONABHY.","(CORRESPONDANCE, RAPPORT)",1994-2002.
0316,0011/SI,"TELEJAUGEAGE - AS/400 SERVEUR RESEAUX - CAHIER DES CHARGES - CABLAGE SONABHY, ABONNEMENT INTERNET","INFORMATIQUE, TELEJAUGEAGE, CABLAGE, RESEAU, INTERNET, SONABHY.",(CORRESPONDANCE),1995-2000.
0317,0012/SI,LOGICIEL D'APPROVISIONNEMENT 2000 - APPEL D'OFFRE MATERIEL INFORMATIQUE 01 - CENATRIN 1996 - APPLICATIONS - ASHTAY INTERNATIONAL - PLAN NATIONAL INFORMATIQUE,"INFORMATIQUE, LOGICIEL, APPROVISIONNEMENT, PNI, ASHTAY INTERNATIONAL, CENATRIN.",(CORRESPONDANCE),1995-2001.
0318,0013/SI,"DOSSIER GIA & GIE = GESTION INFORMATISEE DES APPROVISIONNEMENTS, GESTION INFORMATISEE DES ENLEVEMENTS","GESTION, PRODUIT PETROLIER, INFORMATIQUE, APPROVISIONNEMENT, ENLEVEMENT, SONABHY.",(RAPPORT),1996.
0319,0014/SI,AUDIT INFORMATIQUE 1997,"INFORMATIQUE, AUDIT, SONABHY.",(RAPPORT),1997.
0320,0015/SI,RAPPORTS D'ACTIVITES ET PROJET DE BUDGET DU SERVICE INFORMATIQUE,"ACTIVITE, BUDGET, INFORMATIQUE, SONABHY.",(RAPPORT),2001-2003.
0321,0016/SI,COURRIER ARRIVEE ET DEPART 2000 - 2004 DU SERVICE INFORMATIQUE,"LETTRE DEPART, LETTRE ARRIVEE, INFORMATIQUE.",(CORRESPONDANCE),2000-2004.
0322,0017/SI,"COURRIER ARRIVEE ET DEPART 2000-2004 DU SERVICE ""INFORMATIQUE ; CONTRAT SAGE 1999""","NOTE DE SERVICE, FICHE TECHNIQUE, PROCES VERBAL, COMPTE RENDU, SAGE, INFORMATIQUE.","(CORRESPONDANCE, CONTRAT)",1999-2004.
0323,0001/CJ,CONSEIL D'ADMINISTRATION DE LA SONABHY : 6 JUILLET 1999 (CJ),"SONABHY, PETROFA, SIR, SKI, PETRO-SERVICES, TOTAL OUTRE MER, ADDAX, ETAT BURKINABE, PERFORMANCE MANAGEMENT CONSULTING, MARKETER.","(CONTRAT, CONVENTION)",2000.
0324,0002/CJ,"CONTRATS-PLAN, CONVENTIONS ET PROTOCOLES : SONABHY ET SIR, STSL, TRAFIGURA, ETAT ET SOSUCO, STD-SODIGAZ, TOTAL AFRIQUE, TORNO, BARRO SEYDOU, GESTOCI, ADDAX, LNBTP","CONTRAT-PLAN, SIR, STSL, TRAFIGURA, SONABHY, LNBTP, STD SODIGAZ APC, TOTAL AFRIQUE, TORNO, BARRO SEYDOU, GESTOCI, ADDAX.","(CONTRAT, CORRESPONDANCE)",1986. 1988-1990. 1997.
0325,0003/CJ,"CONTRATS ET CONVENTIONS : SONABHY ET STSL, ZEDCOM, PRIDE PETROLEUM, PIERRE NACOULMA, DG COOP, ADDAX, SITARAIL, TOTAL","SONABHY, STSL, ZEDCOM, PRIDE PETROLEUM, PIERRE NACOULMA, DG COOP, ADDAX, SITARAIL, TOTAL","(CONTRAT, CONVENTION)",2000-2004. 2006.
0326,0004/CJ,"CONTRATS ET CONVENTIONS : SONABHY ET ETAT BURKINABE, IBI-CORP., TAGUI, STD-SODIGAZ, ELF OIL BURKINA, BURKINA ET SHELL, KABORE SALAM, MOBIL OIL BURKINA, SIFA, SOFITEX, PORT AUTONOME DE COTONOU ET ORYX BENIN, ME BAADHIO","SONABHY, ETAT BURKINABE, IBI-CORP., TAGUI, STD SODIGAZ APC, ELF OIL BURKINA, BURKINA ET SHELL, KABORE SALAM, MOBIL OIL BURKINA, SIFA, SOFITEX, PORT AUTONOME DE COTONOU, ORYX BENIN, ME BAADHIO.","(CONTRAT, CONVENTION)",1991. 1993. 1995. 1997-1999.
0327,0005/CJ,,"CONTRAT, CONVENTION, SONABHY, SOTHY, SITARAIL, BURKINA FASO.","(CONTRAT, CONVENTION, CORRESPONDANCE, BROCHURE)",1996-1997.
0328,0006/CJ,"ASSURANCES SONABHY AVEC SONAR, SICAR, UAB, FONCIAS ""1988-1993 ; ASSURANCES SONAR 2002""","ASSURANCE, SONABHY, SONAR, SICAR, UAB, FONCIAS.","(CORRESPONDANCE, DOCUMENT DE SOUSCRIPTION)",1988-1993. 2002.
0329,0007/CJ,,"TEXTE LEGISLATIF, DELEGUE DU PERSONNEL, PROCEDURE CIVILE, LOCATION, IMMEUBLE, AVOCAT, BUDGET, SONABHY, DROIT COMMERCIAL.","(ARRETE, DECRET, LOI, BAREME)",1952. 1994. 1998.
0330,0008/CJ,ACTES JUDICIAIRES : SONABHY ET BURKINA SHELL 1991-1999,"SONABHY, BURKINA ET SHELL, ACTE JUDICIAIRE.","(CORRESPONDANCE, CONTRAT, CONVENTION, TEXTE LEGISLATIF)",1999.
0331,0009/CJ,,"SONABHY, SONACOP, SDV.","(CORRESPONDANCE, CONTRAT)",1992-1993. 1995.
0332,0010/CJ,ACTES JUDICAIRES : SONABHY ET TAGUI : COURRIER,"SONABHY, TAGUI, ACTE JUDICIAIRE.","(CORRESPONDANCE, FACTURE, NOTE)",1993-1995.
